label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10
3	147 m/(s^2)	0.4778	Electrical Engineering	San Bernardino, Bakersfield	1744	303	2093	1.2076 m	745	Applied Mathematics	1408 m/(s^2)
0	-1300 m/(s^2)	1.5836	Applied Mathematics	San Francisco	874	950	3672	-0.2422 m	589	Bioengineering	728 m/(s^2)
3	-190 m/(s^2)	1.1701	Electrical Engineering	Bakersfield, San Bernardino	-27	592	1759	-0.2896 m	1466	Applied Mathematics	2852 m/(s^2)
1	-3121 m/(s^2)	0.028	Computer Game Design	SAN JOSE, SAN DIEGO	206	921	1238	1.9351 m	-717	Technology and Information Management	654 m/(s^2)
1	1691 m/(s^2)	-1.1971	Computer Game Design	Irvine	-193	3563	-248	0.6134 m	172	None	1743 m/(s^2)
4	673 m/(s^2)	1.6132	Biotechnology	Fremont	175	1025	561	-0.597 m	296	Computer Science	1106 m/(s^2)
0	761 m/(s^2)	1.0132	Applied Mathematics	Chula Vista	-8	53	1501	-1.0568 m	287	DATA SCIENCE	n/a
6	225 m/(s^2)	1.0248	Computer Science	Riverside	63	1154	-65	0.8453 m	644	Human Computer Interaction	123 m/(s^2)
1	1034 m/(s^2)	-0.8901	Computer Game Design	los angeles	1902	-431	1944	-0.7934 m	-457	Biotechnology	666 m/(s^2)
0	-2376 m/(s^2)	0.7314	Applied Mathematics	Chula Vista	1430	409	1987	-0.1514 m	674	Bioengineering	2013 m/(s^2)
4	1312 m/(s^2)	-0.9549	Biotechnology	Long Beach	-901	278	1785	0.1453 m	814	Computer Science	117 m/(s^2)
4	1644 m/(s^2)	1.6537	Bioinformatics	Long Beach	429	-65	396	0.5978 m	1515	Statistics	1563 m/(s^2)
5	76 m/(s^2)	-0.1542	Technology and Information Management	Santa Ana	-959	-153	-110	-1.5069 m	497	Computational Media	-270 m/(s^2)
7	-735 m/(s^2)	0.67	Bioengineering	Moreno Valley	-771	429	802	-0.9881 m	329	Computer Science	1630 m/(s^2)
6	531 m/(s^2)	1.2638	Data Science	Riverside	-18	1203	-1217	0.5167 m	-393	Bioinformatics	-1369 m/(s^2)
8	-201 m/(s^2)	-0.3027	Electrical Engineering	Anaheim	-584	821	-1691	-0.3587 m	-64	Computer Game Design	-885 m/(s^2)
1	945 m/(s^2)	-1.6444	Robotics Engineering	Los Angeles	-924	2023	471	1.7651 m	-498	Technology and Information Management, Natural Language Processing	395 m/(s^2)
8	-307 m/(s^2)	1.0494	Natural Language Processing	San Francisco	-1549	1135	349	0.3244 m	-1257	Games and Playable Media	-781 m/(s^2)
8	903 m/(s^2)	0.5297		Anaheim	975	1500	975	1.945 m	483	Games and Playable Media	-1019 m/(s^2)
6	121 m/(s^2)	0.8891	Computer Science	Stockton, Riverside	-851	1581	-340	0.2224 m	1269	Statistics	478 m/(s^2)
3	1262 m/(s^2)	1.2691	Electrical Engineering	Santa Ana	-305	142	-631	-0.886 m	522	Applied Mathematics	1838 m/(s^2)
1	1403 m/(s^2)	0.4412	Computer Game Design	Los Angeles	1031	-134	403	1.0352 m	-101	Biotechnology	156 m/(s^2)
7	1049 m/(s^2)	1.6103	Bioengineering	Santa Clarita, Modesto	781	1446	-833	1.76 m	-405	Computer Engineering	?
2	183 m/(s^2)	1.4523	Bioengineering	Oakland, San Jose	657	546	1213	-1.0853 m	1232	Bioengineering	1806 m/(s^2)
7	689 m/(s^2)	1.0255	bioengineering	Santa Clarita, Modesto	245	258	2180	-0.3899 m	632	Human Computer Interaction	3213 m/(s^2)
0	1053 m/(s^2)	0.5967	Applied Mathematics	Sacramento	739	730	694	-0.2728 m	423	Bioengineering	1159 m/(s^2)
5	91 m/(s^2)	-0.2233	Bioengineering	Santa Ana	1434	948	341	0.1055 m	614	Computational Media	751 m/(s^2)
2	1454 m/(s^2)	0.5078	Computer Engineering	Oakland	2185	447	1520	-0.8992 m	511	Robotics Engineering	580 m/(s^2)
3	886 m/(s^2)	0.3317	Electrical Engineering	Bakersfield	1812	992	1157	0.4953 m	2522	Applied Mathematics	2196 m/(s^2)
7	1946 m/(s^2)	0.5628	Bioengineering	Modesto, Moreno Valley	1042	736	109	1.7619 m	1637	Computer Engineering	1483 m/(s^2)
8	547 m/(s^2)	1.2932	Natural Language Processing	Anaheim	925	37	-643	-0.028 m	1654	Computer Game Design	-367 m/(s^2)
3	-224 m/(s^2)	1.653	Electrical Engineering	Fresno	-2144	897	1230	1.4076 m	14	Applied Mathematics	902 m/(s^2)
1	90 m/(s^2)	0.9844	Robotics Engineering	LOS ANGELES	1780	1063	490	1.8819 m	-212	Natural Language Processing, Technology and Information Management	1626 m/(s^2)
8	892 m/(s^2)	0.0831	Games and Playable Media	San Francisco	553	529	-1961	0.5492 m	-63	Computer Game Design	507 m/(s^2)
5	-708 m/(s^2)	0.2381	Statistics	Santa Ana	-3	2409	30	0.777 m	-1377	Computational Media	566 m/(s^2)
8	183 m/(s^2)	-0.9569	Natural Language Processing	Irvine	-624	1468	-7	-0.2964 m	370	Computer Game Design	1246 m/(s^2)
0	136 m/(s^2)	0.6525	Applied Mathematics	Chula Vista	-768	34	1480	1.2517 m	159	DATA SCIENCE	1167 m/(s^2)
7	1841 m/(s^2)	1.6035	Bioengineering	Santa Clarita	2637	-1101	-806	-0.2793 m	-259	Human Computer Interaction	33 m/(s^2)
2	1600 m/(s^2)	0.199	Computer Engineering	San Jose, Oakland	995	6	-1450	-1.2918 m	537	Robotics Engineering	1618 m/(s^2)
5	-344 m/(s^2)	-0.7922	Statistics	Santa Ana	939	1447	-1641	0.1146 m	620	Computational Media	-591 m/(s^2)
3	557 m/(s^2)	0.5727	Electrical Engineering	Bakersfield, San Bernardino	-528	259	1017	1.5293 m	-567	Applied Mathematics	2628 m/(s^2)
8	159 m/(s^2)	0.3464	Games and Playable Media	Santa Clarita, Modesto	-167	913	1653	-0.62 m	535	Games and Playable Media	-9 m/(s^2)
2	2584 m/(s^2)	1.0161	Computer Engineering	Oakland, San Diego	2171	-446	190	0.1563 m	1023	Electrical Engineering	1592 m/(s^2)
2	12 m/(s^2)	0.478	Computer Engineering	San Jose, San Diego	-160	-960	561	2.7207 m	1298	Robotics Engineering	1097 m/(s^2)
1	-1426 m/(s^2)	0.7497	Robotics Engineering	Los Angeles	154	NULL	614	-0.2997 m	-306	Technology and Information Management	1631 m/(s^2)
3	1381 m/(s^2)	0.7306	Electrical Engineering	Fresno, Bakersfield	-1045	-264	1279	1.8889 m	823	Robotics Engineering	300 m/(s^2)
7	2717 m/(s^2)	0.5494	Bioengineering	Santa Clarita, Modesto	-365	1675	-621	0.3895 m	-175	Computer Engineering	803 m/(s^2)
6	555 m/(s^2)	-0.1207	Computer Science	Stockton, Sacramento	1324	577	669	-0.8473 m	1089	Statistics	None
0	504 m/(s^2)	-1.4676	Applied Mathematics	Chula Vista	151	1110	-697	1.3065 m	469	Computational Media	1104 m/(s^2)
3	965 m/(s^2)	1.5115	Electrical Engineering	Irvine	1399	-364	-346	1.1862 m	-607	Applied Mathematics	365 m/(s^2)
1	1021 m/(s^2)	-0.3281	Computer Game Design	Irvine	1126	299	-642	-0.2783 m	-721	Biotechnology, Natural Language Processing	661 m/(s^2)
0	910 m/(s^2)	N/A	Applied Mathematics	Chula Vista	-1045	-1250	2162	0.0927 m	27	Data Science	1348 m/(s^2)
3	730 m/(s^2)	-0.3587	Technology and Information Management	Fresno, Bakersfield	536	175	226	2.4806 m	221	Applied Mathematics	996 m/(s^2)
3	805 m/(s^2)	0.415	Electrical Engineering	Bakersfield	1507	-1424	1287	0.574 m	438	Applied Mathematics	-1132 m/(s^2)
4	973 m/(s^2)	-0.4878	Bioinformatics	Long Beach	1017	91	129	-0.1943 m	547	NULL	-105 m/(s^2)
4	-82 m/(s^2)	0.5407	Human Computer Interaction	Fremont	-1442	-77	646	-0.6492 m	-206	computer science	578 m/(s^2)
4	748 m/(s^2)	0.7103	Biotechnology	Fremont	-262	1934	792	1.1659 m	-327	COMPUTATIONAL MEDIA	459 m/(s^2)
8	984 m/(s^2)	1.8674	Games and Playable Media	San Francisco	613	1237	403	1.2067 m	-1026	Games and Playable Media	-556 m/(s^2)
8	-188 m/(s^2)	-0.081	Games and Playable Media	San Francisco	-319	1262	495	0.7713 m	-332	Games and Playable Media	-111 m/(s^2)
0	-1467 m/(s^2)	1.3026	Applied Mathematics	Chula Vista	-535	NULL	1563	1.5818 m	476	Data Science	-328 m/(s^2)
8	1220 m/(s^2)	1.2095	Natural Language Processing	San Francisco	-684	3922	330	1.1009 m	868	Computer Game Design	406 m/(s^2)
5	1450 m/(s^2)	-1.094	Statistics	Santa Ana	1160	1852	-853	1.1311 m	-388	cOMPUTATIONAL mEDIA	-730 m/(s^2)
1	3009 m/(s^2)	1.1928	Computer Game Design	Irvine	-67	2138	513	-0.2523 m	52	Technology and Information Management	782 m/(s^2)
4	1685 m/(s^2)	-1.0517	Bioinformatics	Santa Ana	603	145	526	0.5255 m	980	Computer Science	1455 m/(s^2)
7	-74 m/(s^2)	1.0271	Bioengineering	Moreno Valley	1266	1229	-586	1.9518 m	-53	Computer Engineering	490 m/(s^2)
0	1446 m/(s^2)	0.9284	Computer Engineering	Chula Vista	-1194	-387	719	-0.1001 m	1162	Bioengineering	83 m/(s^2)
6	1052 m/(s^2)	0.446	Computer Science	STOCKTON, RIVERSIDE	1515	1021	109	0.5815 m	151	Bioinformatics	826 m/(s^2)
0	22 m/(s^2)	0.9877	Applied Mathematics	Chula Vista	-394	-742	526	-0.2302 m	140	Data Science	977 m/(s^2)
4	-74 m/(s^2)	0.9326	Biotechnology	Long Beach	604	1223	280	1.2656 m	-305	Computer Science	577 m/(s^2)
5	-721 m/(s^2)	0.1383	Technology and Information Management	Santa Ana	589	1818	-704	-0.346 m	-156	Computational Media	1438 m/(s^2)
5	385 m/(s^2)	0.3831	Natural Language Processing	Santa Ana	1729	854	-677	-0.5619 m	284	Bioinformatics	653 m/(s^2)
7	-2079 m/(s^2)	-0.2697	Bioengineering	mODESTO, mORENO vALLEY	-660	1265	-729	1.0983 m	864	Statistics	1930 m/(s^2)
0	-211 m/(s^2)	1.192	Applied Mathematics	Chula Vista	99	1213	559	2.1935 m	-401	Bioengineering	-282 m/(s^2)
5	236 m/(s^2)	-0.522	Technology and Information Management	Santa Ana	2882	311	-1133	0.3858 m	1203	Computational Media	1940 m/(s^2)
8	-812 m/(s^2)	0.5405	Natural Language Processing	San Francisco	407	1644	1	1.0003 m	370	Computer Game Design	-838 m/(s^2)
8	89 m/(s^2)	-0.0973	Natural Language Processing	Anaheim	-158	1412	217	0.3561 m	-451	Bioinformatics	1212 m/(s^2)
0	2167 m/(s^2)	-0.3337	Data Science	Chula Vista	-860	-168	-969	0.2264 m	-1036	Bioengineering	-824 m/(s^2)
6	-23 m/(s^2)	0.3759	Data Science	Stockton	1510	1216	-2434	1.7216 m	1054	Bioinformatics	-45 m/(s^2)
7	-1226 m/(s^2)	0.7275	Bioengineering	Santa Clarita	1060	1231	642	0.0667 m	751	Human Computer Interaction	124 m/(s^2)
8	2168 m/(s^2)	1.5082	Natural Language Processing	San Francisco	1771	1877	-1987	-0.8327 m	-321	Games and Playable Media	-280 m/(s^2)
6	-1271 m/(s^2)	1.1103	Games and Playable Media	Stockton	892	-1274	1579	1.3762 m	616	Bioinformatics	-237 m/(s^2)
1	195 m/(s^2)	-0.0505	Computer Game Design	Santa Clarita, Moreno Valley	691	935	-255	0.5049 m	1452	Natural Language Processing	1999 m/(s^2)
6	-26 m/(s^2)	-0.1922	Computer Science	Sacramento, Stockton	1845	819	425	-0.0589 m	-899	Bioinformatics	1674 m/(s^2)
0	718 m/(s^2)	0.7194	?	Chula Vista	246	68	218	0.3794 m	-381	Bioengineering	284 m/(s^2)
5	320 m/(s^2)	0.355	Computational Media	Santa Ana	1413	133	594	0.6335 m	-19	Computational Media	744 m/(s^2)
0	-98 m/(s^2)	-0.3803	Applied Mathematics	Chula Vista	-917	-193	-541	1.7342 m	253	Bioengineering	1866 m/(s^2)
6	763 m/(s^2)	-0.2258	Computer Science	Riverside, Stockton	180	-32	461	-0.1324 m	142	Bioinformatics	-164 m/(s^2)
0	476 m/(s^2)	2.2252	Applied Mathematics	Chula Vista	602	362	697	2.0434 m	-255	Applied Mathematics	1714 m/(s^2)
0	1216 m/(s^2)	0.0393	COMPUTER SCIENCE	Chula Vista	-129	-1019	1427	0.5525 m	1396	Technology and Information Management, Biotechnology	2225 m/(s^2)
6	242 m/(s^2)	-1.2748	Computer Science	Stockton	307	1623	649	0.0327 m	745	STATISTICS	-966 m/(s^2)
0	-1229 m/(s^2)	0.8669	Applied Mathematics	Chula Vista	956	2067	586	-0.4875 m	1387	Computational Media	2651 m/(s^2)
8	-364 m/(s^2)	0.5928	Natural Language Processing	Bakersfield, Fresno	295	1279	-956	0.1847 m	-259	Games and Playable Media	1550 m/(s^2)
6	32 m/(s^2)	-0.5666	Data Science	Sacramento, Stockton	948	2614	1074	-0.9316 m	1443	Statistics	748 m/(s^2)
0	-643 m/(s^2)	0.7209	Applied Mathematics	Santa Clarita, Moreno Valley	-200	-314	-166	-1.6526 m	1748	Bioengineering	579 m/(s^2)
1	1157 m/(s^2)	0.6831	Computer Game Design	Los Angeles	-991	1881	620	0.1339 m	442	Biotechnology, Technology and Information Management	2194 m/(s^2)
2	1929 m/(s^2)	0.0109	Computer Engineering	San Jose, San Diego	750	1257	127	0.71 m	56	ELECTRICAL ENGINEERING	106 m/(s^2)
4	1749 m/(s^2)	-0.3749	Biotechnology	Long Beach	-607	569	446	1.2751 m	-625	Computer Science	-169 m/(s^2)
3	977 m/(s^2)	1.0535	Computer Engineering	Bakersfield, San Bernardino	173	-334	-622	2.5304 m	-92	Applied Mathematics	770 m/(s^2)
1	-247 m/(s^2)	0.4829	Computer Game Design	Los Angeles	151	-272	804	-0.0297 m	7	Natural Language Processing, Biotechnology	-379 m/(s^2)
8	263 m/(s^2)	0.4406	Games and Playable Media	Anaheim	577	475	-1021	2.4249 m	-440	Computer Game Design	9 m/(s^2)
1	593 m/(s^2)	-1.7536	Computer Engineering	Los Angeles	486	356	629	-0.0635 m	45	Statistics	1567 m/(s^2)
8	1269 m/(s^2)	0.5203	Natural Language Processing	San Francisco	764	2200	-2463	1.8968 m	334	Computer Game Design	432 m/(s^2)
2	1080 m/(s^2)	0.6097	Computer Engineering	San Jose	2679	650	1717	-0.3128 m	1142	Electrical Engineering	256 m/(s^2)
7	-80 m/(s^2)	0.2632	Bioengineering	N/A	2818	-244	-274	1.6022 m	634	Computer Engineering	469 m/(s^2)
5	1102 m/(s^2)	0.24	Computational Media	Santa Ana	-1379	696	1812	0.6081 m	1254	Computational Media	147 m/(s^2)
3	156 m/(s^2)	0.4343	Electrical Engineering	Bakersfield	1046	-393	633	-0.3283 m	488	Applied Mathematics	1950 m/(s^2)
3	1694 m/(s^2)	1.1091	Electrical Engineering	Fresno	455	682	863	0.2131 m	915	Applied Mathematics	1408 m/(s^2)
2	2200 m/(s^2)	0.8517	Computer Engineering	Oakland	-84	-266	784	2.4549 m	None	Electrical Engineering	1144 m/(s^2)
6	-671 m/(s^2)	0.2129	Data Science	Stockton, Riverside	-194	1329	238	2.3379 m	791	natural language processing, technology and information management	N/A
4	1358 m/(s^2)	0.5515	Bioinformatics	Long Beach	-1037	1236	798	1.0156 m	854	Computer Science	469 m/(s^2)
6	1 m/(s^2)	0.8255	Data Science	Sacramento, Riverside	463	458	-536	0.1314 m	547	Bioinformatics	826 m/(s^2)
3	581 m/(s^2)	1.2097	Electrical Engineering	Fresno	2291	1805	471	0.6614 m	758	Applied Mathematics	2096 m/(s^2)
8	33 m/(s^2)	-0.2352	Natural Language Processing	Anaheim	1161	250	-1798	-1.2314 m	1923	Games and Playable Media	-122 m/(s^2)
6	134 m/(s^2)	-0.481	Computer Science	Modesto, Moreno Valley	2989	993	542	0.8777 m	563	Applied Mathematics	-730 m/(s^2)
2	-266 m/(s^2)	1.3294	Computer Engineering	San Diego, San Jose	189	-98	67	0.1597 m	-11	Electrical Engineering	-525 m/(s^2)
4	665 m/(s^2)	1.2805	Biotechnology	Fremont	-645	-416	1383	0.6722 m	543	None	2053 m/(s^2)
6	172 m/(s^2)	0.8578	Computer Science	Stockton, Riverside	-85	258	1146	1.6975 m	346	Bioinformatics	-695 m/(s^2)
3	405 m/(s^2)	0.6581	Electrical Engineering	Santa Ana	-1023	2611	None	0.8819 m	1	Applied Mathematics	2863 m/(s^2)
6	624 m/(s^2)	-0.6664	Applied Mathematics	Riverside	1032	2174	241	2.2202 m	759	Robotics Engineering	-480 m/(s^2)
8	1136 m/(s^2)	0.41	gAMES AND pLAYABLE mEDIA	San Francisco	?	-36	-272	1.4782 m	-461	Games and Playable Media	268 m/(s^2)
2	1533 m/(s^2)	0.5151	Computer Engineering	San Jose, San Diego	672	1348	680	2.3184 m	129	Robotics Engineering	1443 m/(s^2)
6	828 m/(s^2)	0.829	Computer Science	Sacramento	-2860	602	-480	2.5733 m	943	Bioinformatics	-533 m/(s^2)
7	1060 m/(s^2)	0.4122	Bioengineering	Moreno Valley	-1986	-54	898	0.0251 m	695	Human Computer Interaction	967 m/(s^2)
5	-360 m/(s^2)	1.103	Technology and Information Management	Santa Ana	1224	1322	-45	0.5824 m	427	Computational Media	1690 m/(s^2)
3	984 m/(s^2)	-0.5053	Electrical Engineering	Fresno	-463	1025	1429	-0.5241 m	724	Applied Mathematics	-520 m/(s^2)
8	-1042 m/(s^2)	0.6778	Natural Language Processing	Anaheim	2569	1396	-855	2.2267 m	1145	Games and Playable Media	528 m/(s^2)
8	107 m/(s^2)	1.4755	Games and Playable Media	Anaheim	2566	-47	-527	2.2139 m	680	Computer Game Design	181 m/(s^2)
1	392 m/(s^2)	0.0535	Computer Engineering	Irvine	0	813	853	1.6438 m	325	n/a	2672 m/(s^2)
5	790 m/(s^2)	-0.4581	Computational Media	Santa Ana	1973	2425	496	1.7432 m	793	Computational Media	1126 m/(s^2)
2	762 m/(s^2)	-0.2728	Bioengineering	San Jose, Oakland	143	995	578	-0.6445 m	774	Electrical Engineering	2622 m/(s^2)
2	64 m/(s^2)	1.324	Computer Engineering	Oakland, San Jose	735	1602	1157	0.5844 m	237	Bioinformatics	2269 m/(s^2)
0	-342 m/(s^2)	1.7738	Applied Mathematics	Chula Vista	-94	1306	1304	-0.5295 m	681	Data Science	1788 m/(s^2)
6	347 m/(s^2)	0.4855	Biotechnology	Riverside	-642	1084	-194	-0.6641 m	177	Statistics	-183 m/(s^2)
4	1493 m/(s^2)	2.059	Bioinformatics	Fremont	512	-317	155	0.7723 m	593	Computer Science	290 m/(s^2)
6	-163 m/(s^2)	0.4747	Data Science	Sacramento, Stockton	548	2073	-150	2.5316 m	1273	Statistics	328 m/(s^2)
5	-446 m/(s^2)	1.4899	Technology and Information Management	Santa Ana	627	-182	492	0.4295 m	1071	Computational Media	1631 m/(s^2)
5	851 m/(s^2)	1.6001	Technology and Information Management	Santa Ana	-185	921	-526	-0.5452 m	-11	Computational Media	652 m/(s^2)
2	992 m/(s^2)	-0.7278	Biotechnology	San Jose, San Diego	-397	-1844	353	-1.1892 m	-102	Robotics Engineering	1752 m/(s^2)
0	63 m/(s^2)	1.5689	Applied Mathematics	Bakersfield, San Bernardino	-657	1422	671	-0.9698 m	640	Data Science	1394 m/(s^2)
6	1465 m/(s^2)	0.0509	Data Science	rIVERSIDE, sACRAMENTO	2218	523	-195	-0.6195 m	1404	Bioinformatics	-972 m/(s^2)
7	927 m/(s^2)	1.1409	Bioengineering	Santa Clarita	-683	1284	104	0.607 m	992	Computer Engineering	1046 m/(s^2)
6	-1163 m/(s^2)	0.8243	Computer Engineering	Sacramento	1053	1879	-588	0.992 m	130	Human Computer Interaction	817 m/(s^2)
1	459 m/(s^2)	0.9972	Biotechnology	Irvine	-146	985	2500	0.8327 m	830	Biotechnology	-979 m/(s^2)
0	-50 m/(s^2)	1.8823	Applied Mathematics	Chula Vista	537	-197	1330	-0.7409 m	248	Computer Engineering	1803 m/(s^2)
8	-487 m/(s^2)	-0.0257	Games and Playable Media	Anaheim	-701	1222	2185	-0.0931 m	1000	Games and Playable Media	-305 m/(s^2)
4	1522 m/(s^2)	0.8003	Bioinformatics	Anaheim	-621	99	862	-1.0921 m	432	Computer Science	1366 m/(s^2)
7	2017 m/(s^2)	1.8453	Natural Language Processing	Moreno Valley	105	1604	245	-1.3643 m	87	Computer Engineering	2222 m/(s^2)
2	1371 m/(s^2)	1.2538	Computer Engineering	San Jose, Oakland	735	848	1278	-0.1161 m	-616	Robotics Engineering	704 m/(s^2)
8	1547 m/(s^2)	-0.4305	Games and Playable Media	San Francisco	1543	2165	-2579	-1.262 m	8	Games and Playable Media	1033 m/(s^2)
2	993 m/(s^2)	0.0835	Computer Engineering	san diego, oakland	1195	-605	150	-0.4742 m	622	Electrical Engineering	-209 m/(s^2)
4	1117 m/(s^2)	1.0355	Robotics Engineering	Long Beach	149	2555	2260	-0.127 m	1429	Computer Science	2747 m/(s^2)
1	1787 m/(s^2)	0.2747	Robotics Engineering	Irvine	-991	-100	-836	0.475 m	481	Technology and Information Management, Natural Language Processing	330 m/(s^2)
7	1170 m/(s^2)	1.8362	Bioengineering	Moreno Valley	-1598	1261	-234	-1.0797 m	1004	Human Computer Interaction	1865 m/(s^2)
5	-209 m/(s^2)	0.8432	Computational Media	Santa Ana	1060	1754	-515	0.8688 m	124	Computational Media	1774 m/(s^2)
4	-805 m/(s^2)	0.8057	Biotechnology	Fremont	420	-466	203	0.3714 m	2106	Computer Science	1844 m/(s^2)
0	271 m/(s^2)	0.4459	Computer Engineering	Chula Vista	749	1462	681	-0.3014 m	20	Bioengineering	670 m/(s^2)
6	-1624 m/(s^2)	1.4022	Natural Language Processing	Stockton	-577	849	-2596	-0.2735 m	590	Bioinformatics	-512 m/(s^2)
4	1407 m/(s^2)	0.1889	Bioinformatics	Fremont	1177	1836	303	0.3584 m	156	Computer Science	1807 m/(s^2)
4	109 m/(s^2)	0.2332	Bioinformatics	Long Beach	-13	74	-514	-0.7126 m	750	Computer Science	135 m/(s^2)
0	-405 m/(s^2)	0.1129	Applied Mathematics	Chula Vista	1293	2416	1175	2.1628 m	1226	Bioengineering	490 m/(s^2)
1	1171 m/(s^2)	-0.8067	Computer Game Design	Irvine	-1935	-537	-77	-0.3213 m	891	Electrical Engineering	1489 m/(s^2)
3	-111 m/(s^2)	0.7981	Computer Game Design	Bakersfield, Fresno	-132	1528	1798	1.4661 m	-779	Applied Mathematics	
1	1949 m/(s^2)	0.6698	Computer Game Design	Los Angeles	553	1072	-1153	0.5822 m	714	Biotechnology, Technology and Information Management	2257 m/(s^2)
2	976 m/(s^2)	1.1308	cOMPUTER eNGINEERING	None	-165	-1361	-679	1.2816 m	-654	Electrical Engineering	1267 m/(s^2)
7	1402 m/(s^2)	0.5158	Bioengineering	Santa Clarita, Modesto	1161	298	127	-0.3771 m	921	Computer Engineering	-41 m/(s^2)
7	2919 m/(s^2)	0.2834	Bioengineering	Los Angeles	503	1104	1765	2.2904 m	108	Computer Engineering	-112 m/(s^2)
4	529 m/(s^2)	1.1143	Biotechnology	Fremont	1096	-1195	165	0.071 m	1810	Computer Science	332 m/(s^2)
3	2013 m/(s^2)	2.3975	Electrical Engineering	San Bernardino, Bakersfield	-165	951	1379	-0.0009 m	814	Applied Mathematics	-1502 m/(s^2)
1	1880 m/(s^2)	-0.6657	Computer Game Design	None	2779	-395	624	-0.3334 m	469	Natural Language Processing, Technology and Information Management	-1468 m/(s^2)
2	1327 m/(s^2)	0.6578	Computer Engineering	Oakland	-1830	482	-546	1.066 m	858	Robotics Engineering	1044 m/(s^2)
0	565 m/(s^2)	1.1402	Applied Mathematics	Chula Vista	369	1161	386	1.5368 m	-390	Bioengineering	1125 m/(s^2)
4	-874 m/(s^2)	-0.2539	Biotechnology	Long Beach	-720	1672	1491	1.303 m	1273	Computer Science	1964 m/(s^2)
2	1399 m/(s^2)	0.1077	Technology and Information Management	San Jose, San Diego	2686	345	2344	0.9789 m	247	Robotics Engineering	1188 m/(s^2)
5	-1430 m/(s^2)	0.7698	Technology and Information Management	Santa Ana	1130	391	1450	1.0974 m	-112	Computational Media	1376 m/(s^2)
3	1004 m/(s^2)	2.3332	Electrical Engineering	San Bernardino, Fresno	824	-844	-477	-0.2159 m	-118	Applied Mathematics	1542 m/(s^2)
5	-218 m/(s^2)	-0.1795	Technology and Information Management	Santa Ana	-892	2313	-624	3.239 m	-117	Computational Media	1175 m/(s^2)
0	-1349 m/(s^2)	0.9596	Applied Mathematics	CHULA VISTA	-200	829	589	0.2064 m	75	Bioengineering	543 m/(s^2)
4	590 m/(s^2)	0.2322	Human Computer Interaction	Fremont	1726	-1004	1331	1.8945 m	803	Computer Science	792 m/(s^2)
7	-800 m/(s^2)	0.9559	Computer Game Design	Santa Clarita, Moreno Valley	374	-141	649	-1.4116 m	1333	Human Computer Interaction	2373 m/(s^2)
3	367 m/(s^2)	0.2744	Electrical Engineering	san bernardino	-15	2251	-102	-0.3038 m	711	Applied Mathematics	-428 m/(s^2)
3	354 m/(s^2)	0.6334	Electrical Engineering	San Bernardino, Bakersfield	-355	1478	1679	1.5512 m	1129	Applied Mathematics	-5 m/(s^2)
2	586 m/(s^2)	1.3089	Computer Engineering	Oakland	402	31	-287	-0.0366 m	995	Electrical Engineering	1333 m/(s^2)
1	816 m/(s^2)	1.3483	Robotics Engineering	LOS ANGELES	-294	1995	620	1.2634 m	290	Natural Language Processing	1427 m/(s^2)
4	211 m/(s^2)	-0.2063	Electrical Engineering	Long Beach	-971	-1155	-1836	-0.8676 m	338	Computer Science	634 m/(s^2)
3	1739 m/(s^2)	-0.2568	Electrical Engineering	San Bernardino	-42	297	-36	0.7754 m	882	Applied Mathematics	2753 m/(s^2)
7	910 m/(s^2)	1.8959	Biotechnology	Moreno Valley, Santa Clarita	659	1126	-192	-0.0249 m	400	hUMAN cOMPUTER iNTERACTION	2134 m/(s^2)
2	-538 m/(s^2)	0.3443	Computer Engineering	Oakland	332	180	-209	-1.0496 m	1740	Electrical Engineering	442 m/(s^2)
5	1264 m/(s^2)	0.6616	Computational Media	Santa Ana	-530	631	-1074	0.6645 m	-597	Computational Media	376 m/(s^2)
3	-447 m/(s^2)	-0.7052	Electrical Engineering	Bakersfield	311	235	165	1.1563 m	154	Applied Mathematics	400 m/(s^2)
7	1586 m/(s^2)	1.3344	Bioengineering	Moreno Valley	2138	198	1014	0.4574 m	1246	Computer Engineering	-842 m/(s^2)
4	868 m/(s^2)	0.866	Biotechnology	Modesto	1057	105	-594	0.2534 m	733	Computer Science	1311 m/(s^2)
0	-274 m/(s^2)	0.5227	Applied Mathematics	Chula Vista	217	708	1055	1.9251 m	-279	Bioengineering	506 m/(s^2)
6	-1869 m/(s^2)	0.0389	Data Science	Sacramento, Riverside	120	3171	573	0.2733 m	-87	Bioinformatics	1116 m/(s^2)
5	64 m/(s^2)	-1.1501	Computational Media	Santa Ana	58	434	65	-0.1048 m	-492	Computational Media	795 m/(s^2)
